Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1309,20,RM,Q4,Q4,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,5,7,1948,2005,Gable,CompShg,MetalSd,MetalSd,,Q1,TA,TA,CBlock,TA,TA,No,GLQ,Q1,ALQ,Q1,Q1,Q2,GasA,Ex,Y,SBrkr,Q3,Q1,Q1,Q1,1,0,1,0,2,1,Gd,6,Typ,0,,Attchd,1948.0,Unf,2,Q3,TA,TA,Y,Q1,Q2,Q1,Q1,Q1,Q1,,GdWo,,Q1,5,2008,WD,Normal,147000
1310,20,RL,Q1,Q1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,6,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,BrkFace,Q1,TA,TA,CBlock,Gd,TA,No,GLQ,Q3,Unf,Q1,Q1,Q3,GasA,Gd,Y,SBrkr,Q3,Q1,Q1,Q2,1,0,2,0,3,1,Gd,6,Typ,0,,Attchd,1991.0,RFn,2,Q3,TA,TA,Y,Q1,Q2,Q1,Q1,Q1,Q1,,GdWo,,Q1,6,2008,WD,Normal,179200
1311,20,RL,Q4,Q4,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Crawfor,PosA,Norm,1Fam,1Story,7,8,1959,2002,Gable,CompShg,BrkFace,HdBoard,,Q1,Gd,Gd,PConc,Gd,TA,Av,GLQ,Q3,Unf,Q1,Q3,Q4,GasA,TA,Y,SBrkr,Q4,Q1,Q1,Q4,1,0,2,0,3,1,Ex,7,Typ,2,TA,Attchd,1959.0,Fin,2,Q3,TA,TA,Y,Q1,Q3,Q1,Q1,Q1,Q1,,,,Q1,5,2010,WD,Normal,335000
1312,20,RL,Q3,Q2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,Q1,Gd,TA,PConc,Gd,TA,No,GLQ,Q3,Unf,Q1,Q2,Q3,GasA,Ex,Y,SBrkr,Q3,Q1,Q1,Q2,1,0,2,0,3,1,Gd,6,Typ,0,,Attchd,2005.0,RFn,2,Q3,TA,TA,Y,Q2,Q3,Q1,Q1,Q1,Q1,,,,Q1,1,2007,New,Partial,203000
1313,60,RL,Q1,Q3,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,8,5,1990,1990,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,Q2,Gd,TA,PConc,Ex,TA,No,GLQ,Q2,Unf,Q1,Q4,Q4,GasA,Ex,Y,SBrkr,Q4,Q2,Q1,Q4,0,0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,1990.0,RFn,2,Q4,Gd,Gd,Y,Q2,Q1,Q1,Q1,Q1,Q1,,,,Q1,6,2007,WD,Normal,302000
1314,60,RL,Q4,Q4,Pave,,IR1,Lvl,AllPub,Corner,Gtl,NoRidge,Norm,Norm,1Fam,2Story,9,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,Q2,Gd,TA,PConc,Gd,TA,No,Unf,Q1,Unf,Q1,Q4,Q4,GasA,Ex,Y,SBrkr,Q4,Q2,Q1,Q4,0,0,2,1,4,1,Gd,10,Typ,1,TA,BuiltIn,1999.0,Fin,3,Q4,TA,TA,Y,Q2,Q2,Q1,Q1,Q1,Q1,,,,Q1,5,2010,WD,Normal,333168
1315,20,RL,Q2,Q2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,6,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,,Q1,TA,TA,CBlock,TA,TA,No,Rec,Q3,Unf,Q1,Q1,Q2,GasA,Ex,Y,SBrkr,Q2,Q1,Q1,Q1,1,0,1,0,3,1,TA,5,Typ,1,TA,Detchd,1956.0,Unf,1,Q1,TA,TA,Y,Q1,Q2,Q1,Q1,Q1,Q1,,,,Q1,10,2007,WD,Normal,119000
1316,60,RL,Q4,Q3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,,Q1,TA,TA,CBlock,Fa,TA,Mn,ALQ,Q2,LwQ,Q1,Q1,Q2,GasA,TA,Y,SBrkr,Q3,Q2,Q1,Q4,0,0,2,1,4,1,TA,9,Typ,2,Gd,Attchd,1969.0,Unf,2,Q3,TA,TA,Y,Q2,Q1,Q1,Q1,Q1,Q1,,,,Q1,6,2008,WD,Normal,206900
1317,20,RL,Q2,Q3,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,Q2,Gd,TA,PConc,Ex,TA,Gd,Unf,Q1,Unf,Q1,Q4,Q4,GasA,Ex,Y,SBrkr,Q4,Q1,Q1,Q3,1,0,2,0,3,1,Ex,8,Typ,1,Gd,Attchd,2008.0,RFn,3,Q4,TA,TA,Y,Q2,Q2,Q1,Q1,Q1,Q1,,,,Q1,1,2009,WD,Normal,295493
1318,120,FV,Q2,Q1,Pave,Pave,Reg,Lvl,AllPub,Corner,Gtl,Somerst,Norm,Norm,TwnhsE,1Story,7,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,,Q1,Gd,TA,PConc,Ex,Gd,No,Unf,Q1,Unf,Q1,Q4,Q4,GasA,Ex,Y,SBrkr,Q3,Q1,Q1,Q2,0,0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2006.0,RFn,2,Q2,TA,TA,Y,Q1,Q3,Q1,Q1,Q1,Q1,,,,Q1,4,2007,New,Partial,208900
1319,20,RL,Q1,Q4,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,CollgCr,Norm,Norm,1Fam,1Story,8,5,2001,2002,Hip,CompShg,VinylSd,VinylSd,BrkFace,Q2,Gd,TA,PConc,Gd,TA,Gd,Unf,Q1,Unf,Q1,Q4,Q4,GasA,Ex,Y,SBrkr,Q4,Q1,Q1,Q4,0,0,2,0,3,1,Gd,7,Typ,1,TA,Attchd,2001.0,RFn,3,Q4,TA,TA,Y,Q2,Q3,Q1,Q1,Q1,Q1,,,,Q1,8,2006,WD,Normal,275000
1320,20,RL,Q3,Q3,Pave,,Reg,Bnk,AllPub,Inside,Gtl,Edwards,Norm,Norm,1Fam,1Story,4,5,1954,1954,Hip,CompShg,Wd Sdng,Wd Sdng,BrkFace,Q1,TA,TA,PConc,TA,TA,No,ALQ,Q2,Unf,Q1,Q2,Q2,GasA,Ex,Y,SBrkr,Q2,Q1,Q1,Q1,0,0,1,0,3,1,TA,5,Typ,0,,Attchd,1954.0,Unf,1,Q1,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,2,2007,WD,Normal,111000
1321,20,RL,Q3,Q2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,3,1957,1957,Hip,CompShg,BrkFace,BrkFace,,Q1,TA,TA,CBlock,TA,TA,No,ALQ,Q1,Rec,Q1,Q3,Q4,GasA,Gd,Y,SBrkr,Q4,Q1,Q1,Q3,1,0,1,1,3,1,TA,6,Typ,2,Gd,Attchd,1957.0,RFn,2,Q2,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,6,2009,WD,Normal,156500
1322,20,RL,Q1,Q1,Pave,,IR1,Lvl,AllPub,Corner,Gtl,BrkSide,Feedr,Norm,1Fam,1Story,3,6,1949,1950,Hip,CompShg,VinylSd,VinylSd,,Q1,TA,TA,CBlock,,,,,Q1,,Q1,Q1,Q1,Floor,TA,N,SBrkr,Q1,Q1,Q1,Q1,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1955.0,Unf,1,Q1,TA,Fa,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,7,2008,WD,Normal,72500
1323,60,RL,Q4,Q3,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1Fam,2Story,7,5,1992,1992,Gable,CompShg,HdBoard,HdBoard,,Q1,Gd,TA,PConc,Gd,TA,No,GLQ,Q2,Unf,Q1,Q1,Q1,GasA,Ex,Y,SBrkr,Q2,Q2,Q1,Q4,1,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1992.0,RFn,2,Q3,TA,TA,Y,Q2,Q2,Q1,Q1,Q1,Q1,,,,Q1,6,2010,WD,Normal,190000
1324,30,RL,Q2,Q1,Pave,,Reg,HLS,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1Story,4,7,1940,1950,Hip,CompShg,VinylSd,VinylSd,,Q1,Fa,TA,CBlock,TA,TA,No,LwQ,Q1,Unf,Q1,Q1,Q1,GasA,Gd,Y,SBrkr,Q1,Q1,Q1,Q1,0,0,1,0,2,1,Fa,5,Typ,0,,,,,0,Q1,,,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,12,2009,WD,Normal,82500
1325,20,RL,Q3,Q3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,BrkFace,Q2,Gd,TA,PConc,Ex,TA,Av,Unf,Q1,Unf,Q1,Q4,Q4,GasA,Ex,Y,SBrkr,Q4,Q1,Q1,Q4,0,0,2,0,2,1,Gd,7,Typ,1,Gd,Attchd,2007.0,RFn,3,Q4,TA,TA,Y,Q1,Q2,Q1,Q1,Q1,Q1,,,,Q1,2,2007,New,Partial,147000
1326,30,RM,Q1,Q1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,4,1922,1950,Gable,CompShg,AsbShng,AsbShng,,Q1,TA,TA,BrkTil,TA,Fa,No,Unf,Q1,Unf,Q1,Q3,Q2,GasA,Fa,N,SBrkr,Q1,Q1,Q1,Q1,0,0,1,0,2,1,TA,5,Typ,0,,,,,0,Q1,,,N,Q1,Q1,Q1,Q1,Q1,Q1,,MnPrv,,Q1,1,2008,WD,Normal,55000
1327,30,RH,Q3,Q1,Pave,,Reg,Bnk,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,3,6,1931,2006,Gable,CompShg,MetalSd,MetalSd,,Q1,TA,TA,BrkTil,TA,TA,No,Rec,Q2,Unf,Q1,Q1,Q1,GasA,Ex,Y,SBrkr,Q1,Q1,Q1,Q1,0,0,1,0,3,1,Gd,6,Typ,0,,,,,0,Q1,,,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,5,2007,WD,Normal,79000
1328,20,RL,Q2,Q1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,9,1982,2008,Gable,CompShg,VinylSd,VinylSd,,Q1,Gd,Gd,CBlock,TA,TA,No,ALQ,Q2,Unf,Q1,Q1,Q2,GasA,Ex,Y,SBrkr,Q1,Q1,Q1,Q1,0,1,1,0,3,1,Gd,5,Typ,1,Ex,Attchd,1982.0,Unf,1,Q1,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,MnPrv,,Q1,10,2008,WD,Normal,130500
1329,50,RM,Q2,Q3,Pave,Grvl,Reg,Lvl,AllPub,Corner,Gtl,OldTown,Norm,Norm,1Fam,1.5Fin,6,7,1920,1950,Gable,CompShg,BrkFace,Wd Sdng,,Q1,Gd,Gd,BrkTil,Gd,TA,No,LwQ,Q2,Unf,Q1,Q4,Q4,GasW,Ex,Y,SBrkr,Q4,Q2,Q1,Q4,0,0,2,0,5,1,TA,8,Mod,2,TA,Detchd,1920.0,Unf,2,Q3,Fa,TA,Y,Q1,Q3,Q1,Q1,Q1,Q1,,MnPrv,Shed,Q1,6,2008,WD,Normal,256000
1330,60,RL,Q2,Q2,Pave,,IR1,Lvl,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,7,5,1998,1998,Hip,CompShg,VinylSd,VinylSd,,Q1,TA,TA,PConc,Gd,TA,No,Unf,Q1,Unf,Q1,Q4,Q2,GasA,Gd,Y,SBrkr,Q2,Q1,Q1,Q3,0,0,2,1,3,1,TA,8,Typ,1,TA,Attchd,1998.0,Fin,2,Q2,TA,TA,Y,Q1,Q2,Q1,Q1,Q1,Q1,,,,Q1,6,2006,WD,Normal,176500
1331,20,RL,Q4,Q3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,2006,Hip,CompShg,VinylSd,VinylSd,Stone,Q2,Gd,TA,PConc,Gd,Gd,Av,Unf,Q1,Unf,Q1,Q4,Q4,GasA,Ex,Y,SBrkr,Q4,Q1,Q1,Q3,0,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,RFn,3,Q4,TA,TA,Y,Q1,Q2,Q1,Q1,Q1,Q1,,,,Q1,12,2007,WD,Normal,227000
1332,80,RL,Q2,Q3,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,SLvl,5,5,1976,1976,Gable,CompShg,MetalSd,MetalSd,,Q1,TA,TA,CBlock,TA,TA,Av,ALQ,Q2,Unf,Q1,Q2,Q2,GasA,Gd,Y,SBrkr,Q2,Q1,Q1,Q1,0,0,1,0,3,1,TA,6,Typ,0,,Detchd,1976.0,Unf,2,Q3,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,7,2006,WD,Normal,132500
1333,20,RL,Q3,Q2,Pave,,Reg,Lvl,AllPub,Inside,Mod,Edwards,Norm,Norm,1Fam,1Story,4,6,1938,1958,Gable,CompShg,MetalSd,MetalSd,,Q1,TA,TA,CBlock,TA,TA,Mn,ALQ,Q2,Unf,Q1,Q1,Q2,GasA,Ex,Y,SBrkr,Q1,Q1,Q1,Q1,1,0,1,0,2,1,TA,3,Typ,1,Gd,Detchd,1958.0,Unf,1,Q1,Fa,Fa,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,5,2009,WD,Normal,100000
1334,50,RM,Q2,Q1,Pave,,Reg,Lvl,AllPub,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,5,6,1938,1995,Gable,CompShg,Wd Sdng,Wd Sdng,,Q1,TA,TA,CBlock,TA,TA,No,Unf,Q1,Unf,Q1,Q3,Q2,GasA,Ex,Y,SBrkr,Q1,Q1,Q1,Q2,0,0,1,1,2,1,Gd,6,Typ,0,,Detchd,1951.0,Unf,1,Q1,TA,TA,Y,Q1,Q2,Q1,Q1,Q1,Q1,,MnPrv,,Q1,7,2006,WD,Normal,125500
1335,160,RM,Q1,Q1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrDale,Norm,Norm,TwnhsE,2Story,5,6,1970,1970,Gable,CompShg,HdBoard,HdBoard,,Q2,TA,TA,CBlock,TA,TA,No,LwQ,Q3,Unf,Q1,Q1,Q1,GasA,TA,Y,SBrkr,Q1,Q1,Q1,Q2,0,0,1,1,3,1,TA,7,Min1,0,,Attchd,1970.0,Unf,2,Q2,TA,TA,Y,Q1,Q2,Q1,Q1,Q1,Q1,,,,Q1,5,2009,WD,Normal,125000
1336,20,RL,Q4,Q3,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1Fam,1Story,6,5,1977,1977,Gable,CompShg,Plywood,Plywood,BrkFace,Q2,TA,TA,CBlock,Gd,TA,No,ALQ,Q2,Unf,Q1,Q3,Q4,GasA,TA,Y,SBrkr,Q3,Q1,Q1,Q2,0,1,2,0,2,1,TA,6,Typ,1,TA,Attchd,1977.0,RFn,2,Q4,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,4,2009,WD,Normal,167900
1337,90,RL,Q4,Q2,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NWAmes,Feedr,Norm,Duplex,1Story,5,5,1973,1973,Gable,CompShg,Plywood,Plywood,BrkFace,Q2,TA,TA,CBlock,TA,TA,No,Unf,Q1,Unf,Q1,Q4,Q4,GasA,TA,Y,SBrkr,Q4,Q1,Q1,Q3,0,0,2,0,4,2,TA,8,Typ,0,,Detchd,1973.0,Unf,2,Q3,TA,TA,Y,Q1,Q3,Q1,Q1,Q1,Q1,,,,Q1,11,2008,WD,Normal,135000
1338,30,RM,Q4,Q1,Pave,Grvl,IR1,Bnk,AllPub,Corner,Mod,OldTown,Feedr,Norm,1Fam,1Story,4,4,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,,Q1,TA,TA,CBlock,TA,TA,No,Unf,Q1,Unf,Q1,Q3,Q1,Grav,Fa,N,FuseA,Q1,Q1,Q1,Q1,0,0,1,0,2,1,Fa,4,Typ,0,,,,,0,Q1,,,N,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,3,2006,WD,Normal,52500
1339,60,RL,Q4,Q4,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,,Q1,Gd,TA,PConc,Gd,TA,No,GLQ,Q2,Unf,Q1,Q1,Q2,GasA,Ex,Y,SBrkr,Q2,Q2,Q1,Q4,1,0,2,1,3,1,Gd,8,Typ,0,,BuiltIn,2002.0,RFn,2,Q3,TA,TA,Y,Q1,Q3,Q1,Q1,Q1,Q1,,,,Q1,6,2006,WD,Normal,200000
1340,20,RL,Q4,Q3,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,1Story,5,7,1972,1972,Hip,CompShg,MetalSd,MetalSd,,Q1,TA,Gd,CBlock,TA,TA,Mn,Rec,Q1,Unf,Q1,Q3,Q2,GasA,Ex,Y,SBrkr,Q1,Q1,Q1,Q1,0,0,1,0,3,1,TA,5,Typ,0,,Attchd,1972.0,RFn,1,Q1,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,6,2006,WD,Normal,128500
1341,20,RL,Q3,Q2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,4,5,1971,1971,Gable,CompShg,MetalSd,MetalSd,,Q1,TA,TA,CBlock,TA,TA,No,Unf,Q1,Unf,Q1,Q4,Q2,GasA,TA,Y,SBrkr,Q1,Q1,Q1,Q1,0,0,1,0,3,1,TA,5,Typ,0,,Detchd,1974.0,Unf,4,Q2,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,GdWo,,Q1,6,2007,WD,Normal,123000
1342,20,RL,Q3,Q4,Pave,,Reg,Lvl,AllPub,Inside,Gtl,SawyerW,RRAe,Norm,1Fam,1Story,6,5,2003,2004,Gable,CompShg,VinylSd,VinylSd,,Q1,TA,TA,PConc,Gd,TA,No,GLQ,Q3,Unf,Q1,Q2,Q3,GasA,Ex,Y,SBrkr,Q3,Q1,Q1,Q1,1,0,1,0,3,1,Gd,6,Typ,0,,Detchd,2004.0,Unf,2,Q3,TA,TA,Y,Q1,Q3,Q1,Q1,Q1,Q1,,,,Q1,7,2008,WD,Normal,155000
1343,60,RL,Q1,Q2,Pave,,Reg,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,8,5,2002,2002,Gable,CompShg,VinylSd,VinylSd,BrkFace,Q1,Gd,TA,PConc,Gd,TA,No,Unf,Q1,Unf,Q1,Q4,Q3,GasA,Ex,Y,SBrkr,Q3,Q2,Q1,Q4,0,0,2,1,3,1,Gd,7,Typ,1,Gd,Attchd,2002.0,RFn,2,Q4,TA,TA,Y,Q2,Q3,Q1,Q1,Q1,Q1,,,,Q1,8,2007,WD,Normal,228500
1344,50,RL,Q2,Q2,Pave,,Reg,Bnk,AllPub,Inside,Gtl,Crawfor,Norm,Norm,1Fam,1.5Fin,6,6,1928,1950,Gable,CompShg,BrkFace,Stone,,Q1,TA,TA,BrkTil,TA,TA,No,Unf,Q1,Unf,Q1,Q4,Q2,GasA,Gd,Y,SBrkr,Q3,Q2,Q1,Q4,0,0,1,1,3,1,TA,9,Typ,1,TA,Detchd,1929.0,Unf,2,Q2,Fa,Fa,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,3,2009,WD,Normal,177000
1345,60,RL,Q4,Q3,Pave,,IR1,Lvl,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2006,2006,Gable,CompShg,VinylSd,VinylSd,,Q1,Gd,TA,PConc,Gd,TA,No,Unf,Q1,Unf,Q1,Q3,Q1,GasA,Ex,Y,SBrkr,Q1,Q1,Q1,Q2,0,0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,2006.0,Fin,2,Q2,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,7,2007,New,Partial,155835
1346,30,RM,Q2,Q1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,1Story,4,4,1920,1950,Hip,CompShg,MetalSd,MetalSd,,Q1,TA,TA,PConc,TA,TA,No,ALQ,Q1,Unf,Q1,Q3,Q2,GasA,Gd,Y,FuseA,Q2,Q1,Q1,Q1,0,0,1,0,2,1,Fa,5,Typ,0,,Detchd,1997.0,Unf,1,Q1,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,7,2007,WD,Normal,108500
1347,20,RL,Q1,Q4,Pave,,IR2,Lvl,AllPub,CulDSac,Gtl,NWAmes,PosN,Norm,1Fam,1Story,7,7,1968,2003,Hip,CompShg,BrkFace,HdBoard,,Q1,TA,TA,CBlock,TA,TA,No,BLQ,Q1,Rec,Q1,Q4,Q4,GasA,TA,Y,SBrkr,Q4,Q1,Q1,Q4,0,0,2,0,3,1,TA,9,Typ,1,Gd,Attchd,1968.0,RFn,2,Q3,Gd,TA,Y,Q1,Q3,Q1,Q1,Q1,Q1,,,,Q1,6,2006,WD,Normal,262500
1348,20,RL,Q4,Q4,Pave,,IR1,HLS,AllPub,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,8,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,Stone,Q1,Gd,TA,PConc,Ex,TA,Gd,GLQ,Q1,Unf,Q1,Q4,Q4,GasA,Ex,Y,SBrkr,Q4,Q1,Q1,Q3,1,0,2,0,3,1,Gd,7,Typ,1,Gd,Attchd,2006.0,Fin,3,Q4,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,5,2007,New,Partial,283463
1349,20,RL,Q1,Q4,Pave,,IR3,Low,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1Fam,1Story,7,5,1998,1998,Gable,CompShg,VinylSd,VinylSd,,Q1,Gd,TA,PConc,Gd,TA,Gd,GLQ,Q3,Unf,Q1,Q1,Q4,GasA,Ex,Y,SBrkr,Q4,Q1,Q1,Q3,1,0,2,0,3,1,Gd,5,Typ,1,Fa,Attchd,1998.0,RFn,2,Q3,TA,TA,Y,Q2,Q1,Q1,Q1,Q1,Q1,,,,Q1,8,2007,WD,Normal,215000
1350,70,RM,Q2,Q1,Pave,Pave,Reg,Lvl,AllPub,Inside,Gtl,OldTown,Norm,Norm,1Fam,2Story,8,5,1872,1987,Gable,CompShg,MetalSd,MetalSd,,Q1,TA,Gd,BrkTil,TA,Fa,No,LwQ,Q1,Unf,Q1,Q2,Q1,OthW,Fa,N,SBrkr,Q2,Q2,Q1,Q4,0,0,2,0,4,1,TA,8,Typ,0,,,,,0,Q1,,,Y,Q1,Q2,Q1,Q1,Q1,Q1,,,,Q1,12,2008,WD,Normal,122000
1351,90,RL,Q4,Q4,Pave,,Reg,Lvl,AllPub,Inside,Gtl,NAmes,Artery,Norm,Duplex,2Story,5,5,1969,1969,Gable,CompShg,MetalSd,MetalSd,BrkFace,Q2,TA,TA,CBlock,TA,TA,No,LwQ,Q2,Unf,Q1,Q3,Q3,GasA,TA,Y,SBrkr,Q3,Q2,Q1,Q4,1,1,2,2,6,2,TA,12,Typ,0,,Detchd,1969.0,Unf,4,Q4,TA,TA,Y,Q1,Q1,Q1,Q1,Q1,Q1,,,,Q1,8,2009,WD,Normal,200000
1352,60,RL,Q3,Q2,Pave,,IR1,Lvl,AllPub,Inside,Gtl,NAmes,Norm,Norm,1Fam,2Story,6,6,1962,1962,Gable,CompShg,HdBoard,HdBoard,BrkFace,Q2,TA,TA,CBlock,TA,TA,No,Rec,Q1,Unf,Q1,Q3,Q2,GasA,Ex,Y,SBrkr,Q1,Q2,Q1,Q3,0,0,1,1,4,1,TA,8,Typ,1,Gd,Attchd,1962.0,Fin,2,Q3,TA,TA,Y,Q1,Q3,Q1,Q1,Q1,Q1,,,,Q1,3,2008,WD,Normal,171000
1353,50,RM,Q2,Q1,Pave,,Reg,Lvl,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1Fam,1.5Fin,6,9,1937,2000,Gable,CompShg,MetalSd,MetalSd,,Q1,Gd,TA,BrkTil,TA,TA,No,Unf,Q1,Unf,Q1,Q3,Q1,GasA,TA,Y,SBrkr,Q1,Q1,Q1,Q2,0,0,1,0,2,1,TA,4,Typ,0,,Detchd,1999.0,Unf,2,Q4,TA,TA,N,Q2,Q1,Q1,Q1,Q1,Q1,,,,Q1,7,2009,WD,Normal,134900
1354,50,RL,Q2,Q4,Pave,,IR1,Lvl,AllPub,CulDSac,Gtl,NoRidge,Norm,Norm,1Fam,1.5Fin,8,5,1995,1996,Hip,CompShg,VinylSd,VinylSd,BrkFace,Q2,Gd,TA,PConc,Gd,TA,Av,GLQ,Q3,Unf,Q1,Q4,Q4,GasA,Ex,Y,SBrkr,Q4,Q2,Q1,Q4,1,0,2,1,4,1,Gd,9,Typ,1,Ex,Attchd,1996.0,Fin,3,Q4,TA,TA,Y,Q2,Q3,Q1,Q1,Q1,Q1,,,,Q1,3,2010,WD,Normal,410000
1355,60,RL,Q1,Q3,Pave,,IR1,Lvl,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1Fam,2Story,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,,Q1,Gd,TA,PConc,Gd,TA,No,GLQ,Q3,Unf,Q1,Q2,Q3,GasA,Ex,Y,SBrkr,Q2,Q2,Q1,Q4,1,0,2,1,3,1,Gd,7,Typ,1,TA,Attchd,2000.0,RFn,3,Q4,TA,TA,Y,Q1,Q3,Q1,Q1,Q1,Q1,,,,Q1,6,2008,WD,Normal,235000
